Title,max_players,publishers,review_score,total_sales,used_price,release_console,esrb_rating,year,avg_all_playtime,max_all_playtime,med_all_playtime,total_all_playtime,min_all_playtime,avg_complete,max_complete,med_complete,total_complete,min_complete,avg_x_complete,max_x_complete,med_x_complete,total_x_complete,min_x_complete,avg_story_complete,max_story_complete,med_story_complete,total_story_complete,min_story_complete,genre_action,genre_strategy,genre_racing_driving,genre_sports,genre_simulation,genre_adventure,genre_rpg,genre_educational,pub_Nintendo,pub_Ubisoft,pub_Sony,pub_Activision,pub_EA,pub_namco,pub_konami,pub_koei,pub_sega,pub_capcom,pub_rockstar,pub_THQ,pub_2K,pub_D3,pub_vivendi,pub_majesco,pub_microsoft,pub_SquareEnix,pub_505,pub_Atari,pub_Spike,pub_RisingStar,pub_Midway,pub_Eidos,pub_WarnerBros,pub_Atlus,pub_Codemasters,pub_Disney,pub_count,pub_other
Perfect Dark Zero,4,Microsoft,79,0.7,17.95,X360,E,2005,9.3,20.6833333333333,8,33,6.31666666666667,28.85,30.7833333333333,28.85,2,26.9166666666667,10.1666666666667,11.2833333333333,10,3,9.03333333333333,7.81666666666667,10,8,28,5.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Super Monkey Ball: Touch & Roll,1,Sega,63,0.7,15.95,Nintendo DS,T,2005,1.45,2.75,0.566666666666667,9,0.583333333333333,0,0,0,0,0,3.55,4.01666666666667,3.55,2,3.08333333333333,0.85,2.16666666666667,0.466666666666667,7,0.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Super Princess Peach,1,Nintendo,75,0.7,29.95,Nintendo DS,T,2005,11,19.5833333333333,9.28333333333333,22,7.81666666666667,17.7833333333333,23.4,17.7833333333333,6,13.4666666666667,9.1,10.8333333333333,9.25,9,7.58333333333333,7.61666666666667,9.08333333333333,7,7,6.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Burnout Legends,1,EA,86,0.68,14.95,Sony PSP,T,2005,12.8333333333333,18.2,12,14,9,15.3666666666667,18.9166666666667,16.25,4,11.383333333333301,14.0833333333333,18.5166666666667,12,7,10.0333333333333,6.51666666666667,6.86666666666667,7,3,6.16666666666667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Madden NFL 06,2,EA,74,0.62,4.95,X360,E,2005,3.75,5.36666666666667,3.75,2,2.11666666666667,3.75,5.36666666666667,3.75,2,2.11666666666667,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Clubhouse Games,1,Nintendo,83,0.61,17.95,Nintendo DS,E,2005,20,20,20,1,20,20,20,20,1,20,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
ATV Offroad Fury: Blazin' Trails,4,Sony,63,0.56,12.95,Sony PSP,T,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Untold Legends: Brotherhood of the Blade,1,"Activision,Sony",68,0.56,12.95,Sony PSP,M,2005,21,21.5,21,2,20.5,0,0,0,0,0,22,22,22,1,22,20,20,20,1,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE
Tony Hawk's Underground 2: Remix,1,Activision,83,0.49,14.95,Sony PSP,T,2005,23.45,23.45,23.45,1,23.45,23.45,23.45,23.45,1,23.45,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
The Sims 2,1,EA,65,0.46,14.95,Sony PSP,T,2005,55.9333333333333,122.7,34.9166666666667,20,29.7,200,200,200,1,200,61.55,90.3833333333333,60,7,42,40.6666666666667,77.9,30.9833333333333,12,24.9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
WipEout Pure,1,Sony,88,0.45,12.95,Sony PSP,E,2005,9.51666666666667,14.5833333333333,8.8,8,6.38333333333333,0,0,0,0,0,14.2,16.55,12,3,11.85,6.71666666666667,9.66666666666667,6,5,4.98333333333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NBA Live 06,1,EA,80,0.42,9.95,Sony PSP,E,2005,4,4,4,1,4,0,0,0,0,0,0,0,0,0,0,4,4,4,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
WWE Smackdown vs. Raw 2006,4,THQ,81,0.38,14.95,Sony PSP,T,2005,19.5,47.2333333333333,9.41666666666667,14,10.0833333333333,46.4833333333333,59.4833333333333,31.4833333333333,3,33.4833333333333,31,35.5,31,2,26.5,7.96666666666667,9.6,8,9,6.85,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Dead or Alive 4,4,Tecmo,85,0.38,17.95,X360,E,2005,27.3833333333333,158.333333333333,6,25,8.5,138.75,209.05,97.5,4,89.05,11.0666666666667,15.2666666666667,10,7,7.76666666666667,3.73333333333333,5.4,3.85,14,2.06666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
Phoenix Wright: Ace Attorney,1,Capcom,81,0.38,24.95,Nintendo DS,E,2005,19.6833333333333,32.1833333333333,19.05,240,12.1833333333333,22.35,33.3666666666667,21.1666666666667,87,14.1166666666667,23.3166666666667,29.3,23,30,16.5666666666667,16.9166666666667,25.7333333333333,16.2666666666667,123,10.8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Spider-Man 2,1,Activision,67,0.38,14.95,Sony PSP,M,2005,13.25,48.3833333333333,10,37,7.06666666666667,72.5666666666667,78.8666666666667,72.5666666666667,2,66.2833333333333,12.7666666666667,17.3166666666667,12.5,12,10.4833333333333,8.35,11.0833333333333,8,23,5.33333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NFL Street 2,4,EA,73,0.37,17.95,Sony PSP,T,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Kirby: Canvas Curse,1,Nintendo,86,0.37,17.95,Nintendo DS,T,2005,7.4,14.2666666666667,5.66666666666667,40,4.58333333333333,16.1166666666667,19.0166666666667,15.9666666666667,6,12.2666666666667,9.7,13.1833333333333,9.5,6,6.68333333333333,5.03333333333333,7.45,4.8,28,3.78333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Battlefield 2: Modern Combat,4,EA,77,0.36,16.95,X360,E,2005,7.31666666666667,8.1,6.93333333333333,4,6.71666666666667,0,0,0,0,0,9.06666666666667,9.06666666666667,9.06666666666667,1,9.06666666666667,6.73333333333333,6.95,6.66666666666667,3,6.51666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Yoshi Touch & Go,1,Nintendo,73,0.36,17.95,Nintendo DS,T,2005,4.5,5.25,4.5,2,3.75,0,0,0,0,0,6,6,6,1,6,3,3,3,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Tiger Woods PGA Tour 06,4,EA,71,0.33,9.95,X360,T,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Condemned: Criminal Origins,1,Sega,81,0.33,14.95,X360,E,2005,8.16666666666667,14.8666666666667,7.55,156,5.91666666666667,14.15,15.4166666666667,15,7,12.2833333333333,9.53333333333333,15.5833333333333,9,42,7.18333333333333,7.25,11.05,7,107,5.55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Peter Jackson's King Kong: The Official Game of...,2,Ubisoft,80,0.32,14.95,X360,T,2005,6.96666666666667,8.58333333333333,7,49,5.48333333333333,7.58333333333333,8.98333333333333,8,17,6.55,6.8,8.33333333333333,6.56666666666667,10,5.83333333333333,6.58333333333333,8.38333333333333,7,22,5.38333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Castlevania: Dawn of Sorrow,1,Konami,89,0.31,17.95,Nintendo DS,T,2005,16.0333333333333,62.45,13,130,9.75,30.0166666666667,69.1833333333333,26,19,20.25,15.4833333333333,32.3666666666667,14,63,10.5333333333333,11.2166666666667,16.15,10.4166666666667,48,7.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
SpongeBob SquarePants: The Yellow Avenger,1,THQ,67,0.31,13.95,Nintendo DS,E,2005,11.85,13.7833333333333,11.85,2,9.91666666666667,15.7,15.7,15.7,1,15.7,0,0,0,0,0,8,8,8,1,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Marvel Nemesis: Rise of the Imperfects,1,EA,58,0.31,17.95,Sony PSP,T,2005,5.03333333333333,6.15,4.58333333333333,8,4.13333333333333,0,0,0,0,0,6.15,7.15,7.5,3,5.13333333333333,4.36666666666667,4.63333333333333,4.16666666666667,5,3.96666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Kameo: Elements of Power,1,Microsoft,79,0.31,11.95,X360,T,2005,10.0333333333333,14.55,10.2,43,7.28333333333333,17,17,17,1,17,11.4333333333333,15.1,11,12,9.48333333333333,9.25,10.7,8.95,30,6.78333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Advance Wars: Dual Strike,1,Nintendo,90,0.3,17.95,Nintendo DS,T,2005,70.3666666666667,249.55,27.8333333333333,34,33.55,292.5,360.616666666667,250,4,245.616666666667,73.8666666666667,102.766666666667,63.8333333333333,10,54.4166666666667,24.2,27.9333333333333,23.5666666666667,20,20.9333333333333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Trauma Center: Under the Knife,1,Nintendo,81,0.3,15.95,Nintendo DS,T,2005,8.75,11.75,8.26666666666667,32,6.75,9.06666666666667,11.5666666666667,7.21666666666667,3,6.56666666666667,11.4333333333333,13.35,12,5,10.35,8.15,9.91666666666667,8,24,6.65,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Coded Arms,1,Konami,59,0.3,12.95,Sony PSP,M,2005,7.06666666666667,8.26666666666667,6,5,5.58333333333333,0,0,0,0,0,8.56666666666667,9.56666666666667,9.71666666666667,3,7.56666666666667,4.81666666666667,4.9,4.81666666666667,2,4.73333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NBA LIVE 06,1,EA,64,0.29,4.95,X360,E,2005,4,4,4,1,4,0,0,0,0,0,0,0,0,0,0,4,4,4,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Tony Hawk's American Wasteland,1,Activision,75,0.29,14.95,X360,E,2005,12.883333333333301,14.9666666666667,13,18,9.26666666666667,15,16,15,2,14,13.6666666666667,14.5333333333333,13,7,12.6666666666667,11.8,13.45,12,9,8.75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Star Wars: Episode III - Revenge of the Sith,1,Ubisoft,73,0.28,16.95,Nintendo DS,E,2005,5.1,6.01666666666667,5,25,4.01666666666667,6.26666666666667,6.68333333333333,6.5,3,5.85,5.61666666666667,6.28333333333333,5.55,7,4.78333333333333,4.61666666666667,5.21666666666667,5,15,3.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Capcom Classics Collection Remixed,1,Capcom,72,0.28,17.95,Sony PSP,E,2005,35.6666666666667,35.6666666666667,35.6666666666667,1,35.6666666666667,0,0,0,0,0,35.6666666666667,35.6666666666667,35.6666666666667,1,35.6666666666667,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Madagascar,1,Activision,66,0.27,14.95,Nintendo DS,E,2005,6.68333333333333,9.16666666666667,6,12,4.91666666666667,0,0,0,0,0,9.5,10.8666666666667,10,4,7.86666666666667,5.28333333333333,6.06666666666667,5,8,4.31666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
X-Men: Legends II - Rise of Apocalypse,1,Activision,84,0.27,17.95,Sony PSP,M,2005,22.3333333333333,32.0833333333333,22,18,18.0833333333333,23.5666666666667,24.7833333333333,23.5666666666667,2,22.35,21.8833333333333,31.9666666666667,22,9,17.9666666666667,22.5666666666667,27.9833333333333,22,7,19.05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Quake 4,1,Activision,75,0.27,14.95,X360,E,2005,9.13333333333333,15.9666666666667,8.45,110,6.38333333333333,13.6,18.2333333333333,13,13,10.15,10.5,12.133333333333301,10.0333333333333,26,8.38333333333333,7.8,10.75,8,71,5.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Pokmon Trozei!,1,Nintendo,74,0.26,19.95,Nintendo DS,E,2005,3.23333333333333,4.03333333333333,2.93333333333333,5,2.85,0,0,0,0,0,0,0,0,0,0,3.23333333333333,4.03333333333333,2.93333333333333,5,2.85,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Need for Speed: Most Wanted,1,EA,45,0.25,15.95,Nintendo DS,E,2005,14.6,46.65,12,182,8.36666666666667,34.6,56.15,30,21,25.2166666666667,15.9166666666667,33.25,14,51,12.4666666666667,10.1833333333333,17.0333333333333,10,110,6.75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Mega Man Maverick Hunter X,1,Capcom,79,0.25,17.95,Sony PSP,E,2005,6.76666666666667,14.1166666666667,5.68333333333333,18,3.46666666666667,7.45,11.2666666666667,7.66666666666667,5,4.11666666666667,8.05,14.75,7,8,5.25,4.06666666666667,4.43333333333333,4,5,3.51666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Metroid Prime Pinball,1,Nintendo,79,0.22,17.95,Nintendo DS,E,2005,5.56666666666667,8.63333333333333,5,7,3.28333333333333,8.66666666666667,10.4166666666667,9,3,6.91666666666667,5,5,5,1,5,2.68333333333333,3.36666666666667,2.76666666666667,3,2.01666666666667,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NBA 06,1,Sony,72,0.22,9.95,Sony PSP,E,2005,4,4,4,1,4,0,0,0,0,0,0,0,0,0,0,4,4,4,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
GUN,1,Activision,75,0.22,19.95,X360,E,2005,8.85,14.8333333333333,8,83,5.95,13.1833333333333,17.2333333333333,13.25,19,10.1,8.55,10.5333333333333,8.51666666666667,36,6.63333333333333,6.3,10.0833333333333,6,28,4.81666666666667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
